states: quant[$c1],states: quant[$c2],states: quant[$c3],states: quant[$c4]
288,0,91,121
283,0,89,128
278,13,87,122
273,5,106,137
268,0,104,131
273,0,102,125
281,0,100,119
289,0,98,113
284,13,109,120
279,5,107,114
274,0,105,121
282,0,103,115
277,13,114,122
272,5,112,116
280,0,110,110
288,0,108,104
283,0,119,98
278,0,130,105
273,0,128,99
268,13,126,93
284,5,124,87
297,0,122,81
292,0,120,88
287,13,118,95
282,13,116,97
277,18,114,91
293,10,112,85
309,2,110,79
304,15,123,73
305,7,121,67
320,0,119,61
328,0,117,55
336,0,115,49
331,13,113,56
334,5,111,50
329,0,127,47
334,0,125,41
342,0,123,35
337,0,121,42
345,0,119,36
0,83,191,124
118,75,189,118
134,67,187,112
129,59,206,106
145,51,204,100
140,64,223,115
135,56,221,109
130,48,219,103
125,61,238,118
120,53,236,112
115,45,234,106
131,37,232,100
147,29,230,94
163,21,228,88
158,14,247,82
153,26,265,76
149,18,263,70
144,10,282,64
139,2,301,58
149,0,299,52
157,0,297,46
165,0,295,40
160,0,293,47
168,0,291,41
176,0,289,35
179,0,287,34
174,13,298,41
169,5,296,35
164,0,307,42
159,0,305,36
154,0,303,43
162,0,301,37
170,0,299,31
165,13,310,38
160,5,308,32
155,13,306,26
171,5,304,20
184,0,302,14
179,0,313,8
187,0,311,2
191,0,309,0
193,0,307,0
188,7,312,7
183,0,316,7
185,0,314,1
188,0,312,0
190,0,310,0
192,0,308,0
187,7,313,7
188,0,311,1
183,0,310,8
178,12,320,2
178,4,318,0
173,11,316,11
168,13,314,5
183,5,312,0
190,0,310,0
185,0,308,7
180,2,306,14
175,13,304,21
170,13,310,23
170,5,308,17
165,18,324,11
163,10,322,5
178,2,320,0
173,0,318,9
168,0,329,16
163,0,327,10
158,13,338,17
153,5,336,11
148,13,347,18
143,5,345,12
138,13,356,6
141,5,354,0
148,0,352,0
143,7,350,7
151,0,348,1
146,8,346,8
154,0,344,2
149,0,351,0
144,7,356,0
146,0,354,0
148,0,352,0
150,0,350,0
145,7,355,7
140,6,359,7
135,7,364,1
130,0,362,8
125,0,373,15
120,0,371,9
128,0,369,3
130,3,370,3
132,0,368,0
127,0,366,7
122,0,364,14
130,0,362,8
138,0,360,2
142,0,358,0
144,0,356,0
146,0,354,0
0,452,0,0
56,444,0,0
58,436,0,6
72,428,0,0
67,433,0,0
62,438,13,0
59,430,11,0
62,429,16,7
57,428,21,8
52,427,26,2
47,419,34,0
42,411,32,15
58,403,30,9
74,395,28,3
87,387,26,0
82,394,24,15
83,386,22,9
99,378,20,3
94,370,36,0
89,377,41,15
84,369,39,9
79,361,57,19
79,353,55,13
74,366,53,28
69,358,51,22
85,350,49,16
101,342,47,10
117,334,45,4
112,326,43,19
128,318,41,13
144,310,39,7
160,302,37,1
170,295,35,1
180,287,33,0
175,294,31,15
170,286,29,15
186,278,27,9
181,270,25,24
197,262,23,18
213,254,21,12
229,246,19,6
224,259,38,0
219,251,36,0
214,252,43,0
215,244,41,0
225,236,39,0
220,228,37,15
223,233,35,22
226,225,33,16
230,229,43,22
225,221,41,16
238,213,39,10
233,226,58,25
228,218,56,19
223,210,54,13
218,202,73,7
234,194,71,1
245,186,69,0
255,178,67,0
265,170,65,0
260,177,78,2
255,169,76,0
250,161,74,15
245,153,72,30
240,166,87,45
235,158,85,39
234,150,83,33
250,142,81,27
245,134,100,21
261,126,98,15
277,118,96,9
272,110,115,24
267,102,113,18
262,115,132,33
257,107,130,27
252,99,128,21
268,91,126,15
284,83,124,9
300,75,122,3
313,67,120,0
323,59,118,0
333,51,116,0
328,58,114,15
323,56,112,9
339,48,110,3
334,58,108,5
329,65,121,15
324,57,119,9
319,49,129,3
332,41,127,0
327,48,125,15
322,46,123,9
317,59,142,24
312,51,140,18
307,43,138,12
323,35,136,6
318,48,134,21
313,40,132,15
308,53,151,9
303,45,149,3
190,0,0,63
443,0,0,57
438,11,0,62
441,3,0,56
436,14,0,64
436,6,0,58
448,0,0,52
443,11,11,46
438,3,19,50
433,6,23,50
428,7,28,44
423,13,39,38
418,5,45,40
413,10,53,44
409,2,51,38
404,15,49,47
405,7,47,41
400,20,65,35
396,12,63,29
391,25,82,23
386,17,80,17
402,9,78,11
418,1,76,5
426,0,74,0
421,7,79,7
416,6,83,1
419,0,81,0
414,0,86,0
409,7,91,7
410,0,89,1
405,8,87,0
400,15,85,0
395,22,98,0
390,14,96,0
400,6,94,0
408,0,92,0
410,0,90,0
412,0,88,0
407,0,93,7
402,6,91,1
411,0,89,0
413,0,87,0
408,7,85,0
417,0,83,0
419,0,81,0
414,0,86,7
409,0,90,7
411,0,88,1
414,0,86,0
416,0,84,0
411,0,89,7
406,6,87,1
415,0,85,0
410,0,90,7
411,0,88,1
406,8,90,8
401,0,97,2
396,0,104,9
395,0,102,3
390,10,100,0
400,2,98,0
395,9,96,0
390,16,94,0
385,8,107,0
395,0,105,0
390,7,110,7
391,0,108,1
394,0,106,0
389,0,111,0
384,7,109,0
393,0,107,0
395,0,105,0
397,0,103,0
399,0,101,0
401,0,99,0
396,7,104,0
398,0,102,0
400,0,100,0
395,7,105,0
390,7,110,0
392,0,108,0
387,7,106,0
396,0,104,0
398,0,102,0
393,7,107,7
394,0,105,1
397,0,103,0
399,0,101,0
394,7,99,7
402,0,97,1
397,0,103,8
397,0,101,2
401,0,99,0
403,0,97,0
398,0,102,7
399,0,100,1
394,8,98,8
402,0,96,2
397,0,103,0
392,7,101,0
0,225,45,0
0,421,283,0
0,413,281,0
0,405,279,0
0,397,277,0
0,389,275,0
0,381,273,0
0,373,271,0
0,365,269,0
0,357,267,0
0,349,265,0
0,341,263,0
0,333,261,0
0,325,259,0
0,317,257,0
0,309,255,0
0,301,253,0
0,293,251,0
0,285,249,0
0,277,247,0
0,269,245,0
0,261,243,0
6,253,241,0
1,245,254,15
0,239,252,11
0,245,264,5
0,237,263,1
0,229,271,0
10,221,269,0
5,228,267,0
0,220,272,15
9,212,270,9
4,225,268,24
0,217,266,18
0,209,279,27
0,201,278,21
0,193,276,31
16,185,274,25
11,198,272,40
6,190,270,34
1,182,289,49
0,174,287,43
0,166,297,49
4,158,295,43
20,150,293,37
15,142,312,31
20,134,321,36
15,126,329,40
10,118,327,45
26,110,325,39
21,123,344,54
16,115,342,48
11,107,340,42
27,99,338,36
22,112,336,31
37,104,334,25
32,117,332,40
27,109,330,34
43,101,328,28
38,93,347,43
33,85,345,37
28,98,364,31
23,90,362,25
39,82,360,19
55,74,358,13
50,66,356,28
52,72,368,22
54,64,366,16
49,60,385,10
44,52,400,7
39,62,398,19
37,54,396,13
53,46,394,7
69,38,392,1
80,30,390,0
90,22,388,0
100,14,386,0
110,6,384,0
118,0,382,0
120,0,380,0
122,0,378,0
124,0,376,0
119,7,374,0
128,0,372,0
130,0,370,0
132,0,368,0
127,0,366,7
135,0,364,1
138,0,362,0
140,0,360,0
142,0,358,0
144,0,356,0
146,0,354,0
148,0,352,0
143,7,357,7
138,6,355,7
146,0,353,1
141,0,351,8
136,13,362,15
131,5,360,9
333,0,0,0
454,0,0,46
460,0,0,40
455,11,0,34
469,3,0,28
478,0,0,22
484,0,0,16
490,0,0,10
485,11,0,15
480,3,8,9
491,0,6,3
486,0,14,0
488,0,12,0
490,0,10,0
492,0,8,0
487,7,13,7
488,0,11,1
491,0,9,0
493,0,7,0
495,0,5,0
497,0,3,0
492,7,1,0
487,0,13,13
482,0,11,7
490,0,9,1
485,8,7,0
495,0,5,0
497,0,3,0
492,7,1,7
499,0,0,1
494,6,0,6
500,0,0,0
500,0,0,0
500,0,0,0
500,0,0,0
500,0,0,0
495,0,0,5
500,0,0,0
500,0,0,0
500,0,0,0
495,0,0,5
490,10,10,10
486,2,8,4
481,13,6,13
476,13,12,15
476,5,10,9
489,0,8,3
484,10,6,0
494,2,4,0
498,0,2,0
493,0,7,0
495,0,5,0
490,0,10,7
491,0,8,1
494,0,6,0
496,0,4,0
491,7,9,0
493,0,7,0
488,0,12,7
483,6,10,7
489,2,8,1
494,0,6,0
496,0,4,0
498,0,2,0
493,7,0,7
488,11,11,1
488,3,9,0
493,0,7,0
495,0,5,0
497,0,3,0
499,0,1,0
494,6,6,0
496,0,4,0
491,7,9,7
486,6,13,1
489,0,11,0
491,0,9,0
486,0,7,7
494,0,5,1
497,0,3,0
492,0,8,7
493,0,6,1
488,0,4,8
496,0,2,2
500,0,0,0
500,0,0,0
495,0,5,5
490,7,3,7
498,0,1,1
493,7,0,7
499,0,0,1
500,0,0,0
500,0,0,0
500,0,0,0
500,0,0,0
500,0,0,0
495,5,5,0
497,0,3,0
499,0,1,0
500,0,0,0
0,0,76,422
0,10,74,416
0,2,88,410
0,10,96,404
0,2,94,404
10,0,92,398
18,0,90,392
13,13,101,386
16,5,99,380
11,0,115,374
6,0,113,381
14,0,111,375
22,0,109,369
30,0,107,363
38,0,105,357
33,0,116,351
28,13,127,358
23,5,125,352
31,0,123,346
26,13,121,353
29,5,119,347
42,0,117,341
37,13,128,335
32,5,134,337
37,0,132,331
32,13,130,338
27,5,128,340
40,0,126,334
35,13,137,341
30,5,135,335
25,0,133,342
20,13,131,349
15,13,137,343
10,5,148,337
23,0,146,331
31,0,144,325
39,0,142,319
34,13,153,317
29,5,155,311
42,0,153,305
50,0,151,299
58,0,149,293
53,13,147,300
56,5,145,294
69,0,143,288
77,0,141,282
72,13,152,276
67,5,150,278
80,0,148,272
88,0,146,266
83,0,157,260
91,0,155,254
99,0,153,248
94,13,164,255
89,5,162,249
84,13,160,243
79,5,179,258
74,0,177,252
69,0,185,246
77,0,183,240
85,0,181,234
93,0,179,228
101,0,177,222
109,0,175,216
117,0,173,210
112,13,171,217
107,5,177,211
120,0,175,205
128,0,173,199
136,0,171,193
144,0,169,187
152,0,167,181
160,0,165,175
155,13,176,182
150,5,174,176
158,0,172,170
166,0,170,164
174,0,168,158
169,0,179,165
164,0,177,159
172,0,175,153
180,0,173,147
175,13,184,141
170,5,190,135
165,0,206,145
160,0,204,139
155,10,212,133
153,10,218,127
148,2,229,134
145,0,227,128
153,0,225,122
148,13,223,116
164,5,221,110
177,0,219,104
185,0,217,98
193,0,215,92
201,0,213,86
209,0,211,80
217,0,209,74
225,0,207,68
89,0,124,224
160,0,122,218
168,0,120,212
176,0,118,206
184,0,116,200
192,0,114,194
187,13,125,201
182,5,123,195
177,13,121,189
172,5,119,204
167,18,117,216
165,10,115,210
181,2,113,204
191,0,111,198
199,0,109,192
194,0,107,199
189,13,105,206
184,13,103,200
179,26,122,194
174,18,120,188
169,31,139,189
164,23,137,183
159,15,149,177
175,7,147,171
190,0,145,165
198,0,143,159
206,0,141,153
214,0,139,147
209,0,150,141
217,0,148,135
225,0,146,129
233,0,144,123
228,0,155,130
223,0,153,124
231,0,151,118
239,0,149,112
247,0,147,106
242,13,145,100
258,5,143,94
271,0,141,88
266,13,139,95
269,5,137,89
277,5,135,88
272,0,133,95
280,0,131,89
275,13,129,96
278,5,127,90
273,18,125,102
271,10,123,96
287,2,121,90
297,0,119,84
305,0,117,78
313,0,115,72
308,13,113,66
303,5,111,81
298,18,125,93
293,10,123,87
295,3,121,82
305,0,119,76
300,13,130,70
303,5,128,64
298,18,144,76
293,10,142,70
288,2,146,70
292,0,144,64
287,13,155,71
282,5,153,65
277,0,164,72
272,0,162,66
267,0,173,60
275,0,171,54
270,13,169,61
273,5,167,55
268,0,165,67
276,0,163,61
271,13,174,55
266,5,172,57
279,0,170,51
274,13,181,45
277,5,179,39
272,18,195,41
267,10,193,35
278,2,191,29
273,15,189,23
289,7,187,17
304,0,185,11
299,0,196,5
306,0,194,0
301,7,199,7
302,0,197,1
297,0,195,8
292,0,206,15
287,0,204,9
295,0,202,3
300,0,200,0
302,0,198,0
304,0,196,0
306,0,194,0
301,7,192,0
310,0,190,0
29,431,0,0
77,423,0,0
72,415,0,13
67,426,19,7
62,420,19,1
71,412,17,0
81,404,15,0
91,396,13,0
86,403,11,0
96,395,9,0
91,402,7,15
86,400,11,15
81,392,9,18
86,395,7,23
81,397,5,17
76,389,24,32
71,381,22,26
66,373,41,20
82,365,39,14
77,378,58,8
72,370,56,2
84,362,54,0
79,369,52,15
80,361,50,9
96,353,48,3
91,363,64,18
86,355,62,12
87,347,60,6
103,339,58,0
98,346,56,0
93,338,69,15
89,335,72,9
100,327,70,3
113,319,68,0
108,326,75,15
103,318,73,9
98,328,71,3
111,320,69,0
121,312,67,0
131,304,65,0
141,296,63,0
151,288,61,0
146,295,59,15
141,287,63,15
151,279,61,9
167,271,59,3
162,281,57,18
157,276,55,15
152,268,53,27
147,260,51,42
163,252,49,36
179,244,47,30
174,257,45,24
169,270,43,39
164,262,41,33
159,275,60,27
154,267,58,21
170,259,56,15
165,272,75,9
160,264,73,3
155,274,71,0
150,266,84,0
160,258,82,0
155,265,92,2
150,259,93,0
145,251,104,13
140,243,110,15
148,235,108,9
164,227,106,3
177,219,104,0
187,211,102,0
197,203,100,0
192,195,98,15
208,187,96,9
203,200,115,3
198,192,113,0
193,184,111,12
188,197,130,6
183,189,128,0
178,181,141,0
188,173,139,0
183,165,152,0
193,157,150,0
203,149,148,0
213,141,146,0
208,148,144,15
209,140,142,9
225,132,140,3
227,135,138,11
222,137,136,5
217,149,134,0
212,149,147,15
207,141,145,9
202,152,162,22
197,144,160,16
192,136,162,10
187,149,160,4
201,141,158,0
211,133,156,0
206,140,155,0
0,21,447,0
0,55,445,6
9,48,443,1
4,55,456,15
0,47,454,9
0,45,458,9
4,37,456,3
0,46,454,0
5,38,452,5
20,30,450,0
15,37,463,15
10,29,461,9
17,21,459,3
30,13,457,0
40,5,455,0
47,0,453,0
42,7,451,0
51,0,449,0
53,0,447,0
48,7,445,0
43,14,443,0
38,21,441,15
33,19,445,9
43,11,443,3
56,3,441,0
51,0,449,10
46,0,450,7
41,0,448,11
36,13,446,5
31,5,464,0
26,0,474,0
28,0,472,0
30,0,470,0
32,0,468,0
27,6,466,7
22,0,477,14
17,0,475,8
12,13,473,2
7,5,488,17
3,0,486,11
11,0,484,5
18,0,482,0
20,0,480,0
19,3,478,0
14,0,486,0
16,0,484,0
18,0,482,0
20,0,480,0
22,0,478,0
24,0,476,0
19,7,474,0
28,0,472,0
30,0,470,0
25,0,475,7
24,0,475,1
19,8,481,8
14,5,479,7
9,13,490,13
4,5,488,7
0,13,499,14
0,5,497,8
0,3,495,2
7,0,493,0
9,0,491,0
4,7,496,0
0,6,500,0
0,1,500,2
0,2,498,0
0,4,496,4
0,6,500,0
2,0,498,0
4,0,496,0
6,0,494,0
1,7,492,7
9,0,490,1
4,0,496,0
6,0,494,0
8,0,492,0
10,0,490,0
12,0,488,0
14,0,486,0
16,0,484,0
11,0,489,0
6,0,494,7
7,0,492,1
2,8,498,8
2,0,496,2
6,0,494,0
8,0,492,0
10,0,490,0
5,0,488,7
10,3,489,4
5,8,495,0
0,0,500,7
1,0,498,1
0,4,496,0
0,6,494,6
8,0,492,0
3,0,497,0
5,0,495,0
127,197,0,69
122,189,126,63
138,181,124,57
154,173,122,51
170,165,120,45
186,157,118,39
202,149,116,33
197,162,135,27
192,154,133,21
187,167,152,36
182,159,150,30
177,151,148,24
172,143,146,39
167,135,165,33
179,131,167,27
174,123,165,38
190,115,163,32
185,118,182,47
180,110,180,41
175,102,188,35
191,94,186,29
207,86,184,23
202,99,182,38
197,91,180,32
192,104,199,47
187,96,197,41
182,88,195,35
198,80,193,29
193,93,191,23
209,85,189,17
225,77,187,11
220,90,185,5
215,82,203,9
210,74,213,15
205,75,211,9
221,67,209,3
216,64,207,18
227,56,205,12
222,48,203,27
238,40,201,21
254,32,199,15
270,24,197,9
286,16,195,3
299,8,193,0
309,0,191,0
311,0,189,0
313,0,187,0
315,0,185,0
317,0,183,0
319,0,181,0
314,0,186,7
309,6,184,1
318,0,182,0
313,7,180,7
321,0,178,1
316,8,176,8
311,13,187,2
310,5,185,0
305,0,183,12
300,0,194,6
295,0,205,0
290,7,210,7
291,0,208,1
286,0,214,0
288,0,212,0
290,0,210,0
292,0,208,0
287,0,206,7
282,13,204,14
285,5,202,8
280,0,218,2
284,0,216,0
279,7,221,0
281,0,219,0
283,0,217,0
278,0,222,0
273,0,227,6
275,0,225,0
270,7,223,0
265,0,235,5
267,0,233,0
269,0,231,0
271,0,229,0
266,7,227,0
261,14,225,0
256,6,238,0
264,0,236,0
259,0,241,7
254,0,245,7
249,0,250,8
244,6,254,8
239,7,252,2
234,0,266,0
229,7,264,7
224,13,275,14
219,5,273,8
227,0,271,2
231,0,269,0
226,7,267,7
221,13,278,1
46,113,310,0
41,105,354,0
36,97,367,0
31,89,380,15
26,81,378,15
21,73,397,30
16,65,395,24
11,57,414,39
6,49,412,33
22,41,410,27
17,33,408,42
12,46,427,36
7,38,425,30
2,30,423,45
0,40,439,57
0,32,437,51
0,24,435,45
0,16,445,51
0,12,443,49
12,4,441,43
23,1,439,37
32,0,437,31
27,13,435,25
22,26,433,19
38,18,431,13
33,31,450,7
28,23,448,1
23,15,462,6
33,7,460,0
35,7,465,7
30,0,469,7
32,0,467,1
35,0,465,0
30,7,463,7
38,0,461,1
33,8,459,0
28,15,457,0
38,7,455,0
47,0,453,0
49,0,451,0
51,0,449,0
53,0,447,0
55,0,445,0
57,0,443,0
52,7,441,7
60,0,439,1
63,0,437,0
63,2,435,0
67,0,433,0
62,0,438,7
63,0,436,1
58,8,434,0
53,15,432,15
54,7,430,9
69,0,428,3
74,0,426,0
76,0,424,0
71,0,422,7
79,0,420,1
74,8,426,0
69,7,424,7
64,0,422,14
59,13,433,8
54,13,431,2
66,5,429,0
71,0,429,2
66,0,434,7
61,0,432,7
56,13,443,1
54,5,441,0
49,12,439,0
44,4,452,15
39,2,452,9
47,0,450,3
52,0,448,0
47,7,453,0
42,7,451,7
37,0,462,1
32,8,460,8
40,0,458,2
44,0,456,0
46,0,454,0
41,0,459,7
37,5,457,1
45,0,455,0
40,7,453,7
43,5,451,1
38,13,462,0
35,5,460,0
30,12,470,0
28,4,468,0
34,0,466,0
36,0,464,0
31,7,469,4
33,0,467,0
35,0,465,0
37,0,463,0
39,0,461,0
41,0,459,0
36,0,464,7
0,4,294,0
208,0,292,0
210,0,290,0
212,0,288,0
214,0,286,0
216,0,284,0
211,7,289,2
213,0,287,0
208,0,292,0
203,0,290,7
211,0,288,1
206,8,294,0
208,0,292,0
203,0,297,7
198,6,301,7
193,7,299,8
188,0,297,15
196,0,295,9
191,13,293,3
204,5,291,0
211,0,289,0
206,7,294,0
208,0,292,0
203,7,290,7
198,13,288,1
193,21,286,16
188,18,284,10
204,10,282,4
218,2,280,0
222,0,278,0
224,0,276,0
219,0,281,7
214,6,279,7
209,13,290,1
207,5,288,0
202,0,298,0
197,7,303,0
192,0,301,7
200,0,299,1
195,0,305,0
190,7,310,7
191,0,308,1
194,0,306,0
196,0,304,0
191,0,309,4
193,0,307,0
188,0,312,7
183,0,316,7
185,0,314,1
180,8,320,0
182,0,318,0
184,0,316,0
186,0,314,0
181,7,319,7
182,0,317,1
177,0,315,8
185,0,313,2
180,9,320,0
181,1,318,0
184,0,316,0
186,0,314,0
188,0,312,0
190,0,310,0
185,0,308,7
180,0,319,14
175,0,317,8
173,10,315,12
168,2,313,17
178,0,311,11
186,0,309,5
181,12,307,0
176,19,305,15
177,11,303,9
193,3,301,3
201,0,299,0
203,0,297,0
205,0,295,0
200,7,300,0
195,0,298,7
190,13,296,1
185,21,294,0
180,13,292,15
196,5,290,9
191,18,288,3
186,10,304,0
196,2,302,0
200,0,300,0
195,0,305,0
197,0,303,0
199,0,301,0
201,0,299,0
196,0,304,0
198,0,302,0
193,0,307,7
188,0,311,7
183,0,309,8
178,0,320,2
182,0,318,0
184,0,316,0
186,0,314,0
2,129,356,0
25,121,354,0
20,128,367,0
15,120,365,0
25,112,363,0
35,104,361,0
30,111,374,0
25,103,372,0
20,95,370,15
36,87,368,9
31,79,387,3
44,71,385,0
54,63,383,0
64,55,381,0
59,47,394,0
69,39,392,0
79,31,390,0
89,23,388,0
84,30,386,15
79,22,390,9
95,14,388,3
108,6,386,0
116,0,384,0
111,7,389,0
113,0,387,0
115,0,385,0
117,0,383,0
119,0,381,0
121,0,379,0
116,0,377,7
111,0,388,14
106,0,386,8
101,13,384,15
104,5,382,9
99,18,387,3
105,10,385,0
106,2,392,0
110,0,390,0
112,0,388,0
107,0,393,0
109,0,391,0
104,7,396,0
106,0,394,0
101,7,392,7
96,0,403,1
91,0,409,8
86,0,407,7
94,0,405,1
97,0,403,0
92,0,408,7
93,0,406,1
96,0,404,0
91,7,409,7
86,6,407,1
81,14,419,14
76,6,417,8
83,0,415,2
87,0,413,0
89,0,411,0
91,0,409,0
93,0,407,0
95,0,405,0
97,0,403,0
99,0,401,0
101,0,399,0
96,7,397,7
104,0,395,1
99,0,401,8
99,0,399,2
103,0,397,0
105,0,395,0
107,0,393,0
109,0,391,0
111,0,389,0
106,0,394,7
101,0,398,7
96,7,403,8
91,6,407,2
95,0,405,0
97,0,403,0
92,7,401,7
100,0,399,1
103,0,397,0
105,0,395,0
100,7,400,7
101,0,398,1
104,0,396,0
99,7,394,6
94,14,406,0
90,6,404,0
98,0,402,0
100,0,400,0
95,7,405,7
96,0,403,1
91,8,401,0
86,0,414,0
81,7,419,7
76,0,423,7
78,0,421,1
81,0,419,0
0,89,79,33
284,81,77,58
279,94,75,73
274,86,73,67
269,78,92,82
264,70,90,76
280,62,88,70
296,54,86,64
291,67,100,79
286,59,98,73
281,56,96,72
276,64,94,82
276,56,92,76
271,69,90,70
266,82,88,64
261,95,86,58
256,87,105,73
251,79,103,67
267,71,101,61
283,63,99,55
299,55,97,49
315,47,95,43
331,39,93,37
347,31,91,31
363,23,89,25
358,36,108,19
353,28,106,13
348,20,104,28
343,12,123,43
338,4,121,37
333,0,136,31
328,13,147,38
323,5,145,32
318,0,143,39
313,13,141,33
319,15,149,37
315,7,147,31
310,0,165,45
305,0,163,39
306,0,161,33
314,0,159,27
309,13,157,34
304,5,163,36
309,0,161,30
317,0,159,24
325,0,157,18
333,0,155,12
341,0,153,6
336,13,164,13
331,5,162,7
339,0,160,1
334,0,166,8
329,0,164,7
337,0,162,1
340,0,160,0
335,7,158,0
330,0,156,14
338,0,154,8
333,0,165,15
328,0,163,9
323,13,161,16
318,5,167,10
331,0,165,4
326,11,163,0
336,3,161,0
341,0,159,0
343,0,157,0
345,0,155,0
340,0,160,7
335,6,164,7
330,0,169,8
331,0,167,2
326,0,174,0
328,0,172,0
330,0,170,0
332,0,168,0
334,0,166,0
336,0,164,0
338,0,162,0
340,0,160,0
335,0,165,7
330,6,163,7
325,13,174,14
320,5,172,8
328,0,170,2
323,9,168,0
333,1,166,0
328,8,164,0
323,10,177,0
318,7,175,0
327,0,173,0
322,7,178,7
323,0,176,1
326,0,174,0
328,0,172,0
330,0,170,0
332,0,168,0
334,0,166,0
336,0,164,0
338,0,162,0
0,0,168,305
0,35,195,299
0,27,193,293
3,19,191,287
0,30,189,300
0,22,187,294
0,27,198,301
0,19,196,295
6,11,194,289
22,3,192,283
17,16,190,277
12,8,188,292
28,0,186,286
23,13,197,280
18,13,203,282
18,5,201,276
31,0,199,270
39,0,197,264
47,0,195,258
55,0,193,252
63,0,191,246
71,0,189,240
66,13,200,234
69,5,198,228
64,18,214,222
59,10,212,219
75,2,210,213
85,0,208,207
93,0,206,201
95,0,210,201
90,0,214,202
85,7,212,203
80,0,223,210
75,0,221,204
83,0,219,198
78,13,217,192
73,5,215,207
68,0,231,219
63,0,229,213
58,0,235,212
53,8,241,206
61,0,239,200
69,0,237,194
64,0,248,201
59,0,246,195
67,0,244,189
62,13,255,196
57,5,253,190
52,13,251,184
47,26,270,178
42,18,268,172
58,10,266,166
74,2,264,160
78,6,268,160
80,0,266,154
75,13,264,148
77,5,265,156
72,0,278,165
67,0,276,159
62,0,285,164
57,2,283,160
65,0,281,154
60,13,279,159
65,5,277,153
78,0,275,147
73,13,286,154
68,5,284,148
63,13,282,155
58,5,288,157
63,0,286,151
71,0,284,145
78,1,282,139
73,0,294,133
81,0,292,127
76,13,303,121
71,5,309,123
66,0,307,127
61,0,318,121
56,13,316,118
51,5,332,112
64,0,330,106
59,13,334,113
56,5,332,107
51,0,348,101
46,0,359,95
54,0,357,89
62,0,355,83
57,0,353,90
65,0,351,84
60,0,349,91
55,13,360,98
50,5,358,92
58,0,356,86
53,13,367,80
48,5,365,82
61,0,363,76
69,0,361,70
64,0,372,64
72,0,370,58
67,0,368,65
0,0,10,329
15,154,8,468
10,146,6,462
5,138,4,456
0,130,2,450
0,122,0,444
0,114,0,438
0,106,0,432
0,98,0,426
0,90,0,420
0,86,0,418
0,78,0,422
0,84,0,430
0,76,0,424
0,68,0,432
0,74,14,440
0,66,12,434
4,58,10,428
0,50,28,422
16,42,26,416
11,55,25,431
6,47,23,425
1,39,21,439
17,31,19,433
33,23,17,427
49,15,15,421
65,7,13,415
60,0,31,409
55,13,29,416
58,5,27,410
71,0,25,404
79,0,23,398
74,13,21,392
69,5,19,407
82,0,17,401
90,0,15,395
85,13,26,389
88,5,24,383
83,18,40,377
78,13,41,374
73,5,54,383
68,3,52,377
79,0,50,371
74,13,61,365
77,5,59,359
90,0,57,353
98,0,55,347
93,13,66,341
88,5,64,343
101,0,62,337
109,0,60,331
104,13,58,338
107,5,56,332
120,0,54,326
115,13,52,320
131,5,50,314
126,0,66,308
121,13,77,302
124,5,75,296
119,0,91,290
114,13,89,284
109,26,108,291
104,18,106,285
99,18,104,279
115,10,102,273
110,23,121,288
105,15,119,282
100,7,117,276
115,0,115,270
123,0,113,264
131,0,111,258
139,0,109,252
147,0,107,246
155,0,105,240
150,13,103,247
147,5,107,247
154,0,105,241
149,0,116,248
144,0,114,242
139,0,125,249
134,0,123,243
129,0,134,237
124,0,132,244
119,8,130,251
114,0,141,245
122,0,139,239
117,0,137,246
112,13,148,240
107,13,154,234
102,18,152,241
97,18,158,243
97,10,156,237
113,2,154,231
108,15,167,225
109,7,165,219
104,20,183,233
99,12,181,227
96,4,179,221
108,0,177,215
103,13,175,222
0,3,2,243
16,0,0,484
22,0,0,478
17,11,0,472
12,22,0,466
7,33,0,460
21,25,0,454
35,17,0,448
30,9,0,461
25,20,19,455
20,12,19,451
34,4,17,445
29,17,32,456
24,9,30,450
19,9,28,444
14,22,26,459
9,14,24,453
4,27,22,447
0,39,40,441
0,31,38,435
0,23,48,441
4,15,46,435
20,7,44,429
35,0,42,423
30,0,53,430
25,0,51,424
33,0,49,418
28,13,60,412
31,5,58,406
26,18,56,400
42,10,54,394
58,2,52,388
53,0,65,397
48,0,63,391
43,0,61,396
51,0,59,390
46,0,57,397
54,0,55,391
62,0,53,385
70,0,51,379
78,0,49,373
86,0,47,367
81,13,58,361
84,5,56,355
97,0,54,349
92,13,65,356
87,5,63,350
95,0,61,344
103,0,59,338
98,13,70,332
101,5,68,326
96,18,84,320
91,10,85,314
86,23,104,308
81,15,102,302
97,7,100,296
92,0,118,296
87,0,116,297
95,0,114,291
90,0,112,298
98,0,110,292
93,13,108,295
100,5,106,289
113,0,104,283
108,13,115,277
111,5,113,271
124,0,111,265
119,0,122,259
114,0,133,253
109,13,144,247
104,5,150,249
109,0,148,243
117,0,146,237
112,13,144,244
115,5,142,238
128,0,140,232
136,0,138,226
131,0,149,220
126,13,147,227
121,5,153,229
116,0,151,233
124,0,149,227
132,0,147,221
140,0,145,215
148,0,143,209
156,0,141,203
151,13,152,210
146,5,150,204
141,13,148,198
157,5,146,192
170,0,144,186
165,0,142,193
173,0,140,187
168,13,138,194
163,13,144,188
171,5,142,182
166,0,158,194
161,0,156,188
164,0,154,182
159,13,165,189
38,161,0,189
164,153,0,183
159,156,19,177
154,158,27,181
149,151,25,176
